Timestamp,Source IP,Destination IP,Hostname,Protocol,Port
2025-10-15 11:47:06,156.143.59.156,17.248.186.100,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,3.161.188.4,server-3-161-188-4.atl59.r.cloudfront.net,TCP,443
2025-10-15 11:47:06,10.102.8.98,156.143.59.156,Unknown,UDP,52520
2025-10-15 11:47:06,156.143.59.156,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-15 11:47:06,17.248.186.100,156.143.59.156,Unknown,TCP,58865
2025-10-15 11:47:06,156.143.59.156,17.248.186.100,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.100,156.143.59.156,Unknown,TCP,58865
2025-10-15 11:47:06,17.248.186.100,156.143.59.156,Unknown,TCP,58865
2025-10-15 11:47:06,156.143.59.156,17.248.186.100,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.100,156.143.59.156,Unknown,TCP,58865
2025-10-15 11:47:06,156.143.59.156,17.248.186.100,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.100,156.143.59.156,Unknown,TCP,58865
2025-10-15 11:47:06,17.248.186.100,156.143.59.156,Unknown,TCP,58865
2025-10-15 11:47:06,156.143.59.156,17.248.186.100,Unknown,TCP,443
2025-10-15 11:47:06,10.102.8.98,156.143.59.156,Unknown,UDP,62268
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,3.161.188.4,156.143.59.156,Unknown,TCP,58864
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,3.161.188.4,server-3-161-188-4.atl59.r.cloudfront.net,TCP,443
2025-10-15 11:47:06,156.143.59.156,3.161.188.4,server-3-161-188-4.atl59.r.cloudfront.net,TCP,443
2025-10-15 11:47:06,156.143.59.156,3.161.188.4,server-3-161-188-4.atl59.r.cloudfront.net,TCP,443
2025-10-15 11:47:06,156.143.59.156,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,3.161.188.4,156.143.59.156,Unknown,TCP,58864
2025-10-15 11:47:06,10.102.8.98,156.143.59.156,Unknown,UDP,51630
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.100,156.143.59.156,Unknown,TCP,58865
2025-10-15 11:47:06,3.161.188.4,156.143.59.156,Unknown,TCP,58864
2025-10-15 11:47:06,3.161.188.4,156.143.59.156,Unknown,TCP,58864
2025-10-15 11:47:06,156.143.59.156,3.161.188.4,server-3-161-188-4.atl59.r.cloudfront.net,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.100,Unknown,UDP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.45,Unknown,UDP,443
2025-10-15 11:47:06,156.143.59.156,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-15 11:47:06,10.102.8.98,156.143.59.156,Unknown,UDP,63473
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:06,17.248.186.38,156.143.59.156,Unknown,TCP,58866
2025-10-15 11:47:06,156.143.59.156,17.248.186.38,Unknown,TCP,443
2025-10-15 11:47:07,156.143.59.156,150.171.74.16,Unknown,TCP,443
2025-10-15 11:47:07,156.143.59.156,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-15 11:47:07,150.171.74.16,156.143.59.156,Unknown,TCP,64211
2025-10-15 11:47:07,10.102.8.98,156.143.59.156,Unknown,UDP,57601
2025-10-15 11:47:08,156.143.59.156,23.0.162.239,a23-0-162-239.deploy.static.akamaitechnologies.com,TCP,443
2025-10-15 11:47:08,23.0.162.239,156.143.59.156,Unknown,TCP,64210
2025-10-15 11:47:08,156.143.59.156,35.186.224.9,9.224.186.35.bc.googleusercontent.com,TCP,443
2025-10-15 11:47:08,156.143.59.156,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-15 11:47:08,35.186.224.9,156.143.59.156,Unknown,TCP,64212
2025-10-15 11:47:08,10.102.8.98,156.143.59.156,Unknown,UDP,61557
2025-10-15 11:47:09,104.18.39.21,156.143.59.156,Unknown,TCP,58756
2025-10-15 11:47:09,156.143.59.156,104.18.39.21,Unknown,TCP,443
2025-10-15 11:47:09,156.143.59.156,104.18.39.21,Unknown,TCP,443
2025-10-15 11:47:09,156.143.59.156,104.18.39.21,Unknown,TCP,443
2025-10-15 11:47:09,156.143.59.156,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-15 11:47:09,104.18.39.21,156.143.59.156,Unknown,TCP,58756
2025-10-15 11:47:09,104.18.39.21,156.143.59.156,Unknown,TCP,58756
2025-10-15 11:47:09,10.102.8.98,156.143.59.156,Unknown,UDP,63600
2025-10-15 11:47:10,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:10,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:11,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:11,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:11,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:11,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:11,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:13,156.143.59.156,104.46.162.226,Unknown,TCP,443
2025-10-15 11:47:13,156.143.59.156,104.46.162.226,Unknown,TCP,443
2025-10-15 11:47:13,156.143.59.156,104.46.162.226,Unknown,TCP,443
2025-10-15 11:47:13,156.143.59.156,104.46.162.226,Unknown,TCP,443
2025-10-15 11:47:13,156.143.59.156,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-15 11:47:13,10.102.8.98,156.143.59.156,Unknown,UDP,62282
2025-10-15 11:47:14,104.46.162.226,156.143.59.156,Unknown,TCP,64131
2025-10-15 11:47:14,104.46.162.226,156.143.59.156,Unknown,TCP,64131
2025-10-15 11:47:14,104.46.162.226,156.143.59.156,Unknown,TCP,64131
2025-10-15 11:47:14,156.143.59.156,104.46.162.226,Unknown,TCP,443
2025-10-15 11:47:14,104.46.162.226,156.143.59.156,Unknown,TCP,64131
2025-10-15 11:47:14,156.143.59.156,104.46.162.226,Unknown,TCP,443
2025-10-15 11:47:14,156.143.59.156,104.46.162.226,Unknown,TCP,443
2025-10-15 11:47:14,104.46.162.226,156.143.59.156,Unknown,TCP,64131
2025-10-15 11:47:15,156.143.61.162,156.143.63.255,Unknown,UDP,57621
2025-10-15 11:47:15,156.143.59.156,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-15 11:47:15,10.102.8.98,156.143.59.156,Unknown,UDP,55755
2025-10-15 11:47:16,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:16,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:17,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:18,156.143.61.162,156.143.63.255,Unknown,UDP,57621
2025-10-15 11:47:18,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:18,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:18,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:21,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:21,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:22,156.143.59.156,140.82.113.22,lb-140-82-113-22-iad.github.com,TCP,443
2025-10-15 11:47:22,156.143.59.156,140.82.113.22,lb-140-82-113-22-iad.github.com,TCP,443
2025-10-15 11:47:22,156.143.59.156,140.82.113.22,lb-140-82-113-22-iad.github.com,TCP,443
2025-10-15 11:47:22,156.143.59.156,140.82.113.22,lb-140-82-113-22-iad.github.com,TCP,443
2025-10-15 11:47:22,156.143.59.156,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-15 11:47:22,140.82.113.22,156.143.59.156,Unknown,TCP,64224
2025-10-15 11:47:22,140.82.113.22,156.143.59.156,Unknown,TCP,64224
2025-10-15 11:47:22,140.82.113.22,156.143.59.156,Unknown,TCP,64224
2025-10-15 11:47:22,156.143.59.156,140.82.113.22,lb-140-82-113-22-iad.github.com,TCP,443
2025-10-15 11:47:22,10.102.8.98,156.143.59.156,Unknown,UDP,57726
2025-10-15 11:47:22,140.82.113.22,156.143.59.156,Unknown,TCP,64224
2025-10-15 11:47:22,156.143.59.156,140.82.113.22,lb-140-82-113-22-iad.github.com,TCP,443
2025-10-15 11:47:23,208.103.161.2,156.143.59.156,Unknown,TCP,58825
2025-10-15 11:47:23,156.143.59.156,208.103.161.2,Unknown,TCP,443
2025-10-15 11:47:32,156.143.59.156,208.103.161.2,Unknown,TCP,443
2025-10-15 11:47:32,156.143.59.156,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-15 11:47:32,208.103.161.2,156.143.59.156,Unknown,TCP,58825
2025-10-15 11:47:32,156.143.59.156,35.186.224.24,24.224.186.35.bc.googleusercontent.com,TCP,443
2025-10-15 11:47:32,35.186.224.24,156.143.59.156,Unknown,TCP,64121
2025-10-15 11:47:32,156.143.59.156,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-15 11:47:32,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:32,140.82.113.25,156.143.59.156,Unknown,TCP,58860
2025-10-15 11:47:32,156.143.59.156,140.82.113.25,lb-140-82-113-25-iad.github.com,TCP,443
2025-10-15 11:47:32,156.143.59.156,140.82.113.25,lb-140-82-113-25-iad.github.com,TCP,443
2025-10-15 11:47:32,156.143.59.156,140.82.113.25,lb-140-82-113-25-iad.github.com,TCP,443
2025-10-15 11:47:32,156.143.59.156,140.82.113.25,lb-140-82-113-25-iad.github.com,TCP,443
2025-10-15 11:47:32,140.82.113.25,156.143.59.156,Unknown,TCP,58860
2025-10-15 11:47:32,10.102.8.98,156.143.59.156,Unknown,UDP,64846
2025-10-15 11:47:32,156.143.59.156,10.102.8.99,fiona19.fu.campus,UDP,53
2025-10-15 11:47:32,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:32,156.143.59.156,156.143.63.255,Unknown,UDP,57621
2025-10-15 11:47:32,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:32,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:32,156.143.59.156,239.255.255.250,Unknown,UDP,1900
2025-10-15 11:47:32,156.143.59.156,224.0.0.251,mdns.mcast.net,UDP,5353
2025-10-15 11:47:32,156.143.59.156,10.102.8.99,fiona19.fu.campus,UDP,53
2025-10-15 11:47:32,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:32,208.103.161.2,156.143.59.156,Unknown,TCP,58825
2025-10-15 11:47:32,156.143.59.156,208.103.161.2,Unknown,TCP,443
2025-10-15 11:47:32,156.143.59.156,208.103.161.2,Unknown,TCP,443
2025-10-15 11:47:32,208.103.161.2,156.143.59.156,Unknown,TCP,58825
2025-10-15 11:47:32,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:32,156.143.59.156,104.46.162.226,Unknown,TCP,443
2025-10-15 11:47:32,156.143.59.156,104.46.162.226,Unknown,TCP,443
2025-10-15 11:47:32,156.143.59.156,104.46.162.226,Unknown,TCP,443
2025-10-15 11:47:32,156.143.59.156,104.46.162.226,Unknown,TCP,443
2025-10-15 11:47:32,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-15 11:47:32,104.46.162.226,156.143.59.156,Unknown,TCP,64131
2025-10-15 11:47:32,104.46.162.226,156.143.59.156,Unknown,TCP,64131
2025-10-15 11:47:32,104.46.162.226,156.143.59.156,Unknown,TCP,64131
2025-10-15 11:47:32,156.143.59.156,104.46.162.226,Unknown,TCP,443
